,ENO,FBA1,FBA2,GAPD,PGK,PGMd,PGMi,TPI
428,0.002071014112358107,0.010817887768693928,0.004508956204741009,0.003699582084914776,0.9785007409785841,9.111180738481027e-05,0.00027867970796324493,3.202733536007586e-05
429,0.0020710134484445766,0.010817884300759058,0.0045089547592863325,0.003699580898924499,0.9785004272965683,9.111177817672263e-05,0.0002786796186257423,3.234789921467844e-05
430,0.0020710139740742406,0.010817887046371785,0.004508955903673095,0.0036995818378896535,0.9785006756430245,9.111180130117572e-05,0.0002786796164937988,3.209417717186299e-05
431,0.0020710141125090046,0.01081788776948214,0.004508956205069539,0.0036995820851843347,0.9785007410498793,9.111180739144884e-05,0.00027867963512184655,3.2027335362409436e-05
432,0.002071013448595474,0.010817884301547266,0.004508954759614862,0.0036995808991940565,0.9785004273678637,9.11117781833612e-05,0.00027867954578436724,3.234789921703537e-05
433,0.06998295908194957,0.36555414690420157,0.15236501562000446,0.1250149383936867,0.27350246639377634,0.0030789157803698735,0.00941704293818147,0.001084514887829923
434,0.06998311715748547,0.36555497260760744,0.15236535977780816,0.12501522077390667,0.27350308417344027,0.0030789227349380757,0.00941706420913269,0.0010822585656812278
435,0.06998235905590343,0.3655510126839242,0.15236370925944048,0.12501386652961893,0.27350012141428887,0.0030788893820911157,0.009416962197510958,0.001093079477222132
436,0.06998295902187798,0.36555414659041924,0.15236501548921821,0.12501493828637708,0.2735024661590089,0.0030789157777270106,0.00941704378847245,0.0010845148868990032
437,0.0699831170974136,0.36555497229382367,0.15236535964702133,0.12501522066659657,0.27350308393867173,0.003078922732295201,0.009417065059425573,0.0010822585647522426
438,0.06998235899583287,0.3655510123701473,0.1523637091286565,0.12501386642231116,0.2735001211795254,0.0030788893794482983,0.00941696304779472,0.0010930794762838687
439,0.06998295919418418,0.36555414749045606,0.15236501586435863,0.12501493859417845,0.2735024668324038,0.0030789157853076603,0.009417041349542002,0.0010845148895692052
440,0.06998311726972059,0.3655549731938646,0.15236536002216342,0.12501522097439932,0.2735030846120697,0.003078922739875884,0.009417062620489667,0.0010822585674168952
441,0.0699823591681361,0.3655510132701686,0.1523637095037904,0.1250138667301072,0.2735001218529087,0.003078889387028817,0.00941696060888498,0.0010930794789751344
442,0.06998296678059206,0.3655541871178582,0.15236503238128174,0.12501495214625344,0.2735024964810681,0.00307880611168591,0.00941704397412576,0.0010845150071345723
443,0.06998312485616272,0.3655550128214457,0.1523653765391612,0.12501523452653557,0.273503114260868,0.0030788130660071617,0.009417065245081662,0.001082258684737934
444,0.06998236675441388,0.36555105289689127,0.15236372602043036,0.12501388028194987,0.27350015150106466,0.003078779714344535,0.009416963233437485,0.0010930795974679187
445,0.06998296672052048,0.36555418680407586,0.15236503225049552,0.12501495203894383,0.27350249624630063,0.003078806109043142,0.009417044824416836,0.0010845150062036525
446,0.06998312479609087,0.3655550125076619,0.15236537640837436,0.12501523441922546,0.27350311402609945,0.0030788130633643803,0.009417066095374637,0.0010822586838089487
447,0.06998236669434332,0.3655510525831142,0.15236372588964633,0.12501388017464207,0.2735001512663012,0.003078779711701812,0.009416964083721337,0.001093079596529655
448,0.06998296689282672,0.3655541877041129,0.15236503262563603,0.12501495234674526,0.27350249691969575,0.0030788061166235224,0.009417042385486121,0.0010845150088738553
449,0.06998312496839787,0.3655550134077031,0.15236537678351653,0.1250152347270282,0.27350311469949745,0.003078813070944795,0.009417063656438468,0.001082258686473602
450,0.0699823668666466,0.3655510534831359,0.1523637262647804,0.1250138804824382,0.27350015193968463,0.0030787797192820617,0.009416961644811333,0.0010930795992209214
451,0.06998296598030412,0.36555418293757513,0.15236503063891638,0.12501495071664903,0.2735024933534393,0.003078817511945883,0.00941704386643746,0.0010845149947326365
452,0.06998312405587118,0.3655550086411438,0.15236537479678794,0.12501523309692467,0.2735031111332249,0.003078824466292805,0.009417065137392875,0.001082258672361772
453,0.06998236595413966,0.36555104871667987,0.15236372427809483,0.12501387885236995,0.27350014837348935,0.0030787911145070653,0.00941696312575103,0.0010930795849681493
454,0.06998296592023255,0.3655541826237929,0.15236503050813016,0.12501495060933943,0.27350249311867175,0.003078817509303106,0.009417044716728527,0.0010845149938017164
455,0.06998312399579931,0.36555500832736,0.15236537466600109,0.12501523298961456,0.27350311089845636,0.003078824463650015,0.00941706598768584,0.0010822586714327865
456,0.06998236589406912,0.3655510484029029,0.15236372414731086,0.12501387874506215,0.2735001481387259,0.003078791111864333,0.009416963976034873,0.001093079584029886
457,0.06998296609253875,0.3655541835238298,0.15236503088327058,0.12501495091714077,0.27350249379206676,0.003078817516883513,0.009417042277797836,0.0010845149964719186
458,0.06998312416810631,0.36555500922740114,0.15236537504114325,0.12501523329741734,0.2735031115718545,0.003078824471230458,0.009417063548749697,0.0010822586740974398
459,0.06998236606637238,0.3655510493029245,0.15236372452244484,0.12501387905285827,0.2735001488121093,0.00307879111944461,0.009416961537124898,0.001093079586721152
460,1.2321821328162687e-05,6.436270976550176e-05,2.6826737876773287e-05,2.3612262595432022e-05,0.9998704857676172,5.421012576183467e-07,1.658047934598048e-06,1.9055162471812452e-07
461,1.2321821328401347e-05,6.43627097667484e-05,2.6826737877292894e-05,2.3612262595889366e-05,0.9998704857869838,5.420818887533152e-07,1.6580479346301623e-06,1.9055162472181528e-07
462,1.2321821328376534e-05,6.43627097666188e-05,2.6826737877238874e-05,2.3612262595841814e-05,0.9998704857849703,5.420839021820079e-07,1.6580479346268237e-06,1.905516247214316e-07
463,0.0020704568185454545,0.010814976759114862,0.004507742879646105,0.003967609072553218,0.9782374340289263,9.1090206170465e-05,0.0002786046920231197,3.208554302043911e-05
464,0.002070456956905744,0.010814977481836194,0.004507743180880404,0.0039676093376925506,0.9782374994005937,9.109021225765658e-05,0.000278604710641149,3.201871919255964e-05
465,0.0020704562933493847,0.010814974015766997,0.004507741736203353,0.003967608066121849,0.9782371858873321,9.109018306434764e-05,0.0002786046213517162,3.2339196810123926e-05
466,0.002070456818492875,0.01081497675884021,0.00450774287953163,0.00396760907245246,0.978237434004084,9.109020616815176e-05,0.0002786047174111836,3.20855430196243e-05
467,0.002070456956853164,0.010814977481561546,0.00450774318076593,0.0039676093375917935,0.9782374993757513,9.109021225534332e-05,0.00027860473602921463,3.201871919174654e-05
468,0.002070456293296805,0.010814974015492348,0.004507741736088878,0.0039676080660210914,0.9782371858624899,9.10901830620344e-05,0.00027860464673977366,3.233919680930267e-05
469,0.0020704568186436915,0.010814976759627996,0.004507742879859984,0.003967609072741469,0.9782374340753407,9.109020617478696e-05,0.0002786046445893808,3.208554302196147e-05
470,0.0020704569570039813,0.010814977482349334,0.0045077431810942835,0.003967609337880803,0.9782374994470081,9.109021226197853e-05,0.00027860466320740697,3.201871919407885e-05
471,0.0020704562934476217,0.010814974016280137,0.00450774173641723,0.003967608066310099,0.9782371859337465,9.109018306866958e-05,0.00027860457391798936,3.233919681165832e-05
472,0.0020704568252839332,0.010814976794313124,0.00450774289431694,0.003967609085466141,0.9782374372126836,9.108695188146539e-05,0.0002786046929298625,3.208554312486426e-05
473,0.0020704569636442235,0.010814977517034466,0.004507743195551242,0.003967609350605476,0.9782375025843515,9.108695796843951e-05,0.00027860471154789196,3.2018719296767315e-05
474,0.00207045630008786,0.010814974050965244,0.00450774175087418,0.003967608079034764,0.978237189071088,9.108692877617342e-05,0.0002786046222584585,3.233919691537458e-05
475,0.0020704568252313538,0.010814976794038478,0.004507742894202465,0.003967609085365384,0.9782374371878413,9.108695187915223e-05,0.0002786047183179265,3.208554312404944e-05
476,0.002070456963591644,0.010814977516759817,0.004507743195436766,0.003967609350504718,0.9782375025595093,9.108695796612633e-05,0.0002786047369359577,3.201871929595419e-05
477,0.002070456300035281,0.0108149740506906,0.004507741750759705,0.003967608078934007,0.9782371890462457,9.108692877386027e-05,0.0002786046476465161,3.2339196914553324e-05
478,0.0020704568253821698,0.010814976794826264,0.004507742894530818,0.003967609085654392,0.9782374372590981,9.108695188578718e-05,0.00027860464549612346,3.2085543126386613e-05
479,0.0020704569637424604,0.010814977517547604,0.004507743195765121,0.003967609350793727,0.9782375026307658,9.108695797276133e-05,0.00027860466411414975,3.2018719298286506e-05
480,0.0020704563001860974,0.010814974051478384,0.004507741751088059,0.003967608079223016,0.9782371891175025,9.108692878049524e-05,0.00027860457482473155,3.2339196916908984e-05
481,0.002070456824583456,0.010814976790654202,0.004507742892791879,0.003967609084123819,0.9782374368817264,9.108729017071745e-05,0.00027860469283560486,3.208554311400907e-05
482,0.0020704569629437465,0.01081497751337554,0.004507743194026181,0.003967609349263154,0.9782375022533943,9.108729625771419e-05,0.0002786047114536344,3.201871928593474e-05
483,0.0020704562993873834,0.010814974047306324,0.00450774174934912,0.0039676080776924446,0.9782371887401305,9.108726706533972e-05,0.00027860462216420097,3.233919690443359e-05
484,0.0020704568245308768,0.010814976790379554,0.0045077428926774046,0.0039676090840230615,0.9782374368568836,9.10872901684043e-05,0.0002786047182236689,3.208554311319425e-05
485,0.002070456962891166,0.010814977513100892,0.004507743193911706,0.0039676093491623965,0.9782375022285517,9.108729625540102e-05,0.00027860473684170007,3.2018719285121615e-05
486,0.0020704562993348035,0.010814974047031673,0.004507741749234646,0.003967608077591687,0.9782371887152883,9.108726706302654e-05,0.00027860464755225856,3.233919690361232e-05
487,0.0020704568246816928,0.010814976791167337,0.004507742893005758,0.00396760908431207,0.9782374369281407,9.10872901750393e-05,0.00027860464540186585,3.2085543115531425e-05
488,0.002070456963041983,0.01081497751388868,0.00450774319424006,0.003967609349451404,0.9782375022998085,9.108729626203603e-05,0.00027860466401989224,3.201871928745393e-05
489,0.00207045629948562,0.010814974047819463,0.004507741749562999,0.003967608077880694,0.978237188786545,9.108726706966152e-05,0.000278604574730474,3.233919690596798e-05
490,0.06935232738533367,0.36226005881631107,0.15099202125729344,0.13289961948109566,0.27103787606102736,0.0030511709992433926,0.009332183911882567,0.0010747420878127571
491,0.06935248262479624,0.3622608697055625,0.1509923592404746,0.13289991696592826,0.2710384827569495,0.0030511778290379216,0.009332204801206253,0.0010725060760446
492,0.06935173812444959,0.3622569808275748,0.15099073833435067,0.1328984902825493,0.27103557315318727,0.003051145074580323,0.00933210461979318,0.0010832295835149443
493,0.06935232732633984,0.3622600585081584,0.15099202112885365,0.13289961936804598,0.2710378758304719,0.0030511709966479458,0.009332184754583573,0.0010747420868985392
494,0.06935248256580213,0.3622608693974084,0.1509923591120343,0.1328999168528781,0.271038482526393,0.0030511778264424635,0.009332205643909127,0.0010725060751322819
495,0.06935173806545677,0.3622569805194274,0.15099073820591313,0.13289849016950164,0.2710355729226357,0.0030511450719849214,0.009332105462487094,0.0010832295825935145
496,0.06935232749555466,0.36226005939204753,0.1509920214972636,0.13289961969231173,0.2710378764917853,0.003051171004092589,0.009332182337423809,0.0010747420895208344
497,0.06935248273501772,0.36226087028130155,0.15099235948044587,0.13289991717714533,0.27103848318770934,0.00305117783388714,0.009332203226744003,0.0010725060777491274
498,0.06935173823466867,0.36225698140330137,0.15099073857431675,0.13289849049376173,0.2710355735839377,0.0030511450794294378,0.00933210304534767,0.001083229585236496
499,0.069352334945853,0.36226009830848505,0.15099203771785275,0.13289963396929208,0.271037905608516,0.0030510623157833225,0.009332184929240738,0.001074742204976934
500,0.06935249018534942,0.36226090919791326,0.1509923757011076,0.13289993145418957,0.27103851230457043,0.003051069145335317,0.009332205818568976,0.001072506192965277
501,0.06935174568484044,0.36225702031907764,0.15099075479463026,0.1328985047704996,0.27103560270017374,0.0030510363920408707,0.009332105637134061,0.0010832297016033913
502,0.06935233488685918,0.3622600980003324,0.15099203758941296,0.13289963385624246,0.2710379053779605,0.0030510623131879693,0.009332185771941838,0.0010747422040627158
503,0.06935249012635533,0.36226090888975926,0.15099237557266726,0.13289993134113942,0.27103851207401386,0.003051069142739952,0.009332206661271946,0.001072506192052959
504,0.06935174562584762,0.3622570200109302,0.15099075466619266,0.13289850465745184,0.2710356024696222,0.003051036389445561,0.009332106479828068,0.0010832297006819612
505,0.06935233505607402,0.3622600988842216,0.15099203795782296,0.13289963418050826,0.27103790603927397,0.0030510623206323473,0.009332183354781812,0.0010747422066850116
506,0.06935249029557092,0.3622609097736524,0.1509923759410789,0.13289993166540667,0.2710385127353303,0.0030510691501843628,0.009332204244106558,0.0010725061946698048
507,0.06935174579505958,0.3622570208948044,0.1509907550345964,0.13289850498171205,0.27103560313092434,0.0030510363968898127,0.009332104062688383,0.0010832297033249432
508,0.06935233415992322,0.36226009420320143,0.15099203600674754,0.13289963246321768,0.27103790253700055,0.0030510736136274627,0.009332184823484498,0.0010747421927975037
509,0.06935248939941611,0.36226090509261133,0.15099237398999474,0.13289992994810837,0.27103850923304124,0.003051080443204669,0.009332205712812264,0.0010725061808111592
510,0.069351744898924,0.36225701621386375,0.15099075308355409,0.13289850326445063,0.27103559962871054,0.00305104768978931,0.009332105531379618,0.0010832296893278815
511,0.06935233410092939,0.3622600938950487,0.15099203587830778,0.132899632350168,0.2710379023064451,0.0030510736110321,0.009332185666185589,0.001074742191883286
512,0.06935248934042201,0.3622609047844572,0.1509923738615544,0.13289992983505822,0.2710385090024848,0.003051080440609294,0.009332206555515222,0.001072506179898841
513,0.06935174483993116,0.36225701590571635,0.15099075295511655,0.1328985031514029,0.2710355993981589,0.0030510476871939913,0.009332106374073616,0.0010832296884064514
514,0.06935233427014421,0.362260094778938,0.15099203624671775,0.13289963267443378,0.2710379029677586,0.0030510736184765053,0.009332183249025587,0.0010747421945055814
515,0.06935248950963761,0.3622609056683505,0.15099237422996603,0.13289993015932544,0.27103850966380116,0.0030510804480537337,0.009332204138349865,0.001072506182515687
516,0.06935174500914312,0.3622570167895905,0.15099075332352024,0.13289850347566315,0.27103560005946115,0.00305104769463827,0.009332103956933957,0.0010832296910494334
517,1.2321925307735658e-05,6.436325290006755e-05,1.99889491340653e-05,2.2011426116382925e-05,0.9998789233275663,5.421058322226827e-07,1.6580622086604561e-06,1.9095093460279783e-07
518,1.2321925312636112e-05,6.436325292566493e-05,1.998894914201494e-05,2.2011426125136906e-05,0.9998789237252201,5.421058324382792e-07,1.6580622093198704e-06,1.9055323279292358e-07
519,1.2321925289134227e-05,6.436325280290346e-05,1.9988949103889565e-05,2.201142608315402e-05,0.9998789218181285,5.421058314043086e-07,1.658062206157411e-06,1.9246055484722667e-07
520,1.2321925307733795e-05,6.436325290005781e-05,1.998894913406228e-05,2.2011426116379595e-05,0.9998789233274152,5.421058322226006e-07,1.6580623597944883e-06,1.9095093460276895e-07
521,1.2321925312634246e-05,6.436325292565521e-05,1.998894914201192e-05,2.201142612513359e-05,0.9998789237250689,5.421058324381973e-07,1.6580623604539035e-06,1.905532327928948e-07
522,1.232192528913236e-05,6.436325280289372e-05,1.9988949103886543e-05,2.2011426083150695e-05,0.9998789218179772,5.421058314042266e-07,1.6580623572914435e-06,1.9246055484719758e-07
523,1.2321925307739138e-05,6.436325290008573e-05,1.9988949134070945e-05,2.2011426116389142e-05,0.9998789233278487,5.421058322228358e-07,1.6580619262894856e-06,1.9095093460285172e-07
524,1.2321925312639588e-05,6.436325292568309e-05,1.9988949142020583e-05,2.2011426125143123e-05,0.9998789237255026,5.421058324384323e-07,1.6580619269488999e-06,1.9055323279297742e-07
525,1.2321925289137707e-05,6.436325280292163e-05,1.998894910389521e-05,2.2011426083160243e-05,0.9998789218184109,5.421058314044617e-07,1.6580619237864412e-06,1.92460554847281e-07
526,1.2321925307974322e-05,6.436325290131421e-05,1.9988949134452465e-05,2.2011426116809264e-05,0.9998789233469332,5.420864631942041e-07,1.658062208692571e-06,1.9095093460649634e-07
527,1.2321925312874777e-05,6.436325292691159e-05,1.998894914240211e-05,2.201142612556325e-05,0.9998789237445868,5.42086463409793e-07,1.6580622093519857e-06,1.9055323279661447e-07
528,1.2321925307977801e-05,6.436325290133238e-05,1.998894913445811e-05,2.2011426116815485e-05,0.9998789233472155,5.420864631943572e-07,1.6580619263216006e-06,1.909509346065503e-07
529,1.2321925312878253e-05,6.436325292692976e-05,1.9988949142407755e-05,2.201142612556947e-05,0.999878923744869,5.42086463409946e-07,1.658061926981015e-06,1.9055323279666823e-07
530,1.2321925289376368e-05,6.436325280416829e-05,1.998894910428238e-05,2.2011426083586582e-05,0.9998789218377778,5.420864623760124e-07,1.6580619238185562e-06,1.9246055485100878e-07
531,1.232192530794951e-05,6.436325290118461e-05,1.9988949134412218e-05,2.2011426116764944e-05,0.9998789233449198,5.420884766398874e-07,1.6580622086892324e-06,1.9095093460611187e-07
532,1.2321925312849964e-05,6.436325292678198e-05,1.998894914236186e-05,2.2011426125518934e-05,0.9998789237425734,5.420884768554771e-07,1.6580622093486467e-06,1.9055323279623076e-07
533,1.232192528934808e-05,6.436325280402051e-05,1.9988949104236483e-05,2.2011426083536045e-05,0.999878921835482,5.420884758215395e-07,1.6580622061861878e-06,1.924605548505669e-07
534,1.2321925307947645e-05,6.436325290117486e-05,1.99889491344092e-05,2.2011426116761613e-05,0.9998789233447687,5.420884766398055e-07,1.6580623598232654e-06,1.90950934606083e-07
535,1.2321925312848102e-05,6.436325292677228e-05,1.9988949142358837e-05,2.2011426125515604e-05,0.9998789237424223,5.420884768553952e-07,1.6580623604826797e-06,1.9055323279620196e-07
536,1.2321925289346216e-05,6.436325280401078e-05,1.998894910423346e-05,2.201142608353271e-05,0.9998789218353309,5.420884758214574e-07,1.6580623573202202e-06,1.9246055485053783e-07
537,1.232192530795299e-05,6.436325290120278e-05,1.9988949134417862e-05,2.2011426116771154e-05,0.9998789233452022,5.420884766400405e-07,1.6580619263182623e-06,1.9095093460616576e-07
538,1.2321925312853443e-05,6.436325292680018e-05,1.9988949142367504e-05,2.201142612552514e-05,0.9998789237428557,5.420884768556301e-07,1.6580619269776764e-06,1.905532327962845e-07
539,1.2321925289351559e-05,6.436325280403871e-05,1.998894910424213e-05,2.2011426083542262e-05,0.9998789218357645,5.420884758216927e-07,1.6580619238152183e-06,1.9246055485062126e-07
540,0.0020733969290962937,0.01083033434928131,0.0033635186641176908,0.003703838659538594,0.9796265604165197,9.121955698514565e-05,0.0002790003190109387,3.21311054502946e-05
541,0.0020733970678498137,0.010830335074056676,0.0033635188892072758,0.0037038389074026882,0.9796266259739784,9.121956308963747e-05,0.0002790003376818819,3.206418673362548e-05
542,0.002073396402407577,0.010830331598136645,0.003363517809709495,0.003703837718681586,0.9796263115696884,9.121953381335891e-05,0.0002790002481386817,3.238511942427498e-05
543,0.002073396929043565,0.010830334349005882,0.003363518664032153,0.0037038386594444002,0.9796265603916069,9.121955698282581e-05,0.00027900034443504435,3.213110544947747e-05
544,0.0020733970677970846,0.010830335073781247,0.0033635188891217374,0.003703838907308495,0.9796266259490656,9.121956308731764e-05,0.0002790003631059893,3.206418673281005e-05
545,0.002073396402354848,0.01083033159786122,0.0033635178096239567,0.0037038377185873933,0.9796263115447754,9.12195338110391e-05,0.00027900027356278094,3.238511942345138e-05
546,0.00207339692919481,0.010830334349795908,0.0033635186642775065,0.0037038386597145795,0.9796265604630662,9.121955698947987e-05,0.0002790002715098613,3.2131105451821294e-05
547,0.0020733970679483295,0.010830335074571273,0.003363518889367092,0.003703838907578674,0.979626626020525,9.121956309397171e-05,0.0002790002901808013,3.2064186735148994e-05
548,0.002073396402506093,0.010830331598651243,0.0033635178098693104,0.0037038377188575717,0.9796263116162346,9.121953381769316e-05,0.0002790002006376164,3.238511942581374e-05
549,0.0020733969358539234,0.010830334384579612,0.003363518675080094,0.0037038386716101704,0.9796265636093254,9.121629807537993e-05,0.0002790003199202585,3.213110555501652e-05
550,0.002073397074607444,0.01083033510935498,0.0033635189001696804,0.003703838919474266,0.9796266291667847,9.12163041796537e-05,0.0002790003385912018,3.20641868381293e-05
551,0.0020733964091652034,0.010830331633434925,0.0033635178206718928,0.0037038377307531565,0.9796263147624925,9.121627490442098e-05,0.00027900024904800103,3.238511952982477e-05
552,0.0020733969358011943,0.010830334384304184,0.003363518674994556,0.003703838671515978,0.9796265635844126,9.12162980730602e-05,0.0002790003453443643,3.2131105554199395e-05
553,0.002073397074554715,0.010830335109079553,0.0033635189000841424,0.003703838919380072,0.9796266291418717,9.121630417733396e-05,0.0002790003640153093,3.206418683731387e-05
554,0.0020733964091124747,0.0108303316331595,0.003363517820586355,0.003703837730658964,0.9796263147375797,9.121627490210126e-05,0.0002790002744721004,3.2385119529001174e-05
555,0.002073396935952439,0.010830334385094207,0.0033635186752399094,0.003703838671786156,0.9796265636558718,9.1216298079714e-05,0.0002790002724191809,3.21311055565432e-05
556,0.002073397074705961,0.010830335109869577,0.0033635189003294965,0.003703838919650252,0.979626629213331,9.12163041839878e-05,0.00027900029109012103,3.2064186839652816e-05
557,0.0020733964092637196,0.010830331633949525,0.0033635178208317085,0.003703837730929142,0.9796263148090388,9.121627490875509e-05,0.0002790002015469356,3.238511953136352e-05
558,0.0020733969351514558,0.01083033438091029,0.003363518673940533,0.0037038386703553087,0.9796265632774278,9.121663684496906e-05,0.00027900031982573307,3.21311055441305e-05
559,0.002073397073904977,0.01083033510568566,0.0033635188990301193,0.003703838918219405,0.979626628834887,9.121664294926551e-05,0.0002790003384966764,3.206418682726595e-05
560,0.0020733964084627358,0.01083033162976561,0.003363517819532332,0.0037038377294982957,0.9796263144305949,9.121661367392407e-05,0.0002790002489534757,3.2385119518852676e-05
561,0.0020733969350987262,0.010830334380634863,0.0033635186738549946,0.003703838670261116,0.9796265632525144,9.121663684264931e-05,0.00027900034524983876,3.213110554331336e-05
562,0.0020733970738522475,0.010830335105410233,0.003363518898944581,0.003703838918125211,0.9796266288099736,9.121664294694574e-05,0.00027900036392078387,3.206418682645051e-05
563,0.002073396408410007,0.01083033162949018,0.0033635178194467937,0.003703837729404103,0.9796263144056818,9.121661367160433e-05,0.000279000274377575,3.2385119518029075e-05
564,0.0020733969352499716,0.010830334381424885,0.003363518674100348,0.0037038386705312933,0.9796265633239738,9.121663684930315e-05,0.00027900027232465556,3.213110554565718e-05
565,0.002073397074003493,0.010830335106200255,0.003363518899189935,0.00370383891839539,0.9796266288814331,9.12166429535996e-05,0.00027900029099559573,3.2064186828789456e-05
566,0.002073396408561252,0.010830331630280205,0.003363517819692148,0.0037038377296742804,0.979626314477141,9.121661367825816e-05,0.0002790002014524102,3.238511952039143e-05
567,0.07281069578000009,0.3803247552049326,0.11811541281204034,0.1300663013788728,0.2845536275817932,0.003203322682515346,0.00979754868204736,0.0011283358777984624
568,0.07281086688805768,0.38032564898337284,0.11811569038800142,0.13006660703990167,0.28455429629423956,0.0032033302104522267,0.009797571706680018,0.0011259884892944863
569,0.07281004628515092,0.3803213625856632,0.11811435918452853,0.13006514114558715,0.2845510892718176,0.0032032941078456462,0.009797461284758602,0.0011372461346482485
570,0.0728106957149759,0.38032475486528045,0.11811541270655644,0.13006630126271604,0.28455362732767037,0.003203322679654593,0.009797549566355444,0.001128335876790793
571,0.07281086682303321,0.38032564864371937,0.11811569028251702,0.13006660692374442,0.2845542960401155,0.0032033302075914613,0.009797572590990166,0.0011259884882889113
572,0.07281004622012792,0.3803213622460172,0.11811435907904651,0.13006514102943245,0.2845510890176993,0.003203294104984945,0.009797462169058881,0.001137246133632631
573,0.07281069590148784,0.3803247558395206,0.11811541300912096,0.13006630159589397,0.2845536280565831,0.003203322687860227,0.009797547029852088,0.0011283358796811388
574,0.07281086700954602,0.38032564961796406,0.11811569058508298,0.1300666072569239,0.2845542967690317,0.0032033302157971335,0.009797570054480911,0.001125988491173251
575,0.07281004640663653,0.38032136322024007,0.11811435938160565,0.1300651413626045,0.2845510897465991,0.0032032941131904338,0.009797459632577932,0.0011372461365457757
576,0.07281070411335566,0.3803247987339962,0.11811542633062745,0.1300663162652672,0.2845536601496258,0.0032032085967884615,0.00979754980339987,0.0011283360069391604
577,0.07281087522145244,0.38032569251264126,0.11811570390665208,0.13006662192636612,0.28455432886222537,0.003203216124458098,0.009797572828037806,0.0011259886181668236
578,0.07281005461835782,0.38032140611395043,0.11811437270287449,0.13006515603171603,0.2845511218390694,0.0032031800231331737,0.009797462406091115,0.0011372462648075855
579,0.07281070404833147,0.3803247983943441,0.11811542622514354,0.13006631614911046,0.284553659895503,0.003203208593927811,0.009797550687708063,0.001128336005931491
580,0.07281087515642792,0.38032569217298756,0.11811570380116765,0.13006662181020878,0.28455432860810115,0.0032032161215974336,0.00979757371234805,0.0011259886171612475
581,0.07281005455333481,0.38032140577430434,0.11811437259739244,0.13006515591556128,0.2845511215849509,0.003203180020272574,0.009797463290391493,0.0011372462637919674
582,0.07281070423484345,0.38032479936858454,0.11811542652770814,0.13006631648228847,0.28455366062441595,0.003203208602133153,0.009797548151204422,0.0011283360088218375
583,0.07281087534294078,0.3803256931472325,0.11811570410373368,0.13006662214338838,0.2845543293370176,0.0032032161298028144,0.009797571175838508,0.001125988620045588
584,0.07281005473984345,0.3803214067485274,0.11811437289995162,0.13006515624873338,0.2845511223138509,0.0032031800284777704,0.009797460753910255,0.001137246266705113
585,0.07281070324708813,0.3803247942090705,0.11811542492534564,0.13006631471779934,0.2845536567641402,0.0032032204562081603,0.009797549686833232,0.0011283359935147486
586,0.07281087435518083,0.3803256879876943,0.11811570250136366,0.13006662037889094,0.2845543254767237,0.0032032279839055776,0.009797572711470616,0.0011259886047703086
587,0.07281005375210575,0.3803214015891055,0.11811437129761775,0.13006515448427572,0.28455111845364406,0.003203191882447422,0.009797462289526555,0.0011372462512772847
588,0.07281070318206395,0.3803247938694185,0.11811542481986172,0.13006631460164259,0.2845536565100173,0.0032032204533474994,0.00979755057114141,0.0011283359925070794
589,0.07281087429015631,0.3803256876480406,0.11811570239587924,0.13006662026273363,0.28455432522259966,0.0032032279810449023,0.00979757359578085,0.001125988603764733
590,0.07281005368708274,0.38032140124945935,0.11811437119213568,0.13006515436812102,0.28455111819952567,0.0032031918795868124,0.009797463173826921,0.001137246250261667
591,0.07281070336857591,0.38032479484365883,0.1181154251224263,0.13006631493482057,0.28455365723893017,0.003203220461552871,0.009797548034637798,0.0011283359953974262
592,0.07281087447666919,0.3803256886222856,0.11811570269844525,0.1300666205959132,0.2845543259515159,0.0032032279892503135,0.00979757105927134,0.0011259886066490735
593,0.07281005387359138,0.38032140222368244,0.11811437149469489,0.13006515470129312,0.2845511189284256,0.0032031918877920384,0.009797460637345714,0.0011372462531748122
594,1.2321905579924504e-05,6.436314985236463e-05,1.998891713109467e-05,2.3612424046784967e-05,0.9998773224882426,5.421049642932627e-07,1.6580595540478594e-06,1.9095062888401737e-07
595,1.2321905584824942e-05,6.436314987796194e-05,1.998891713904429e-05,2.3612424056175655e-05,0.9998773228858953,5.421049645088587e-07,1.658059554707272e-06,1.9055292771087685e-07
596,1.2321905579922644e-05,6.436314985235491e-05,1.998891713109165e-05,2.3612424046781396e-05,0.9998773224880918,5.421049642931809e-07,1.6580597051816506e-06,1.9095062888398857e-07
597,1.2321905584823082e-05,6.436314987795222e-05,1.998891713904127e-05,2.3612424056172088e-05,0.9998773228857442,5.421049645087769e-07,1.6580597058410634e-06,1.9055292771084805e-07
598,1.2321905579927984e-05,6.436314985238282e-05,1.9988917131100315e-05,2.361242404679163e-05,0.9998773224885251,5.421049642934161e-07,1.6580592716773413e-06,1.9095062888407132e-07
599,1.2321905584828422e-05,6.436314987798012e-05,1.998891713904993e-05,2.3612424056182327e-05,0.9998773228861775,5.421049645090119e-07,1.6580592723367537e-06,1.9055292771093066e-07
600,1.2321905561326613e-05,6.436314975521906e-05,1.9988917100924685e-05,2.3612424011145893e-05,0.9998773209790923,5.421049634750445e-07,1.6580592691743054e-06,1.9246024671154898e-07
601,1.2321905580163167e-05,6.43631498536113e-05,1.998891713148184e-05,2.3612424047242317e-05,0.9998773225076092,5.420855952957948e-07,1.6580595540799744e-06,1.9095062888771591e-07
